1,0,0
8,0,0
14,0,0
21,0,0
27,0,0
34,0,0
40,0,0
46,0,0
52,0,0
58,0,0
64,0.1,0
69,0.4,0
74,1.2,0
79,1.7,0
84,2.3,0
90,2.9,0
95,3.3,0
100,3.6,0
105,3.7,0
111,3.9,0
117,3.8,0
123,3.7,0
130,3.7,0
136,3.6,0
143,3.5,0
149,3.5,0
156,3.5,0
163,3.4,0
168,3.3,0
174,3.3,0
179,3.3,0
184,3.2,0
189,3.2,0
195,3.2,0
200,3.1,0
205,3.1,0
211,3.1,0
216,3.1,0
222,3,0
228,3,0
235,3,0
242,3,0
248,2.9,0
255,2.9,0
262,2.9,0
268,2.9,0
274,2.9,0
279,2.9,0
284,2.9,0
289,2.8,0
294,2.8,0
300,2.8,0
305,2.8,0
311,2.8,0
316,2.8,0
322,2.8,0
329,2.8,0
335,2.8,0
341,2.8,0
347,2.8,0
353,2.7,0
359,2.7,0
366,2.7,0
372,2.7,0
378,2.7,0
384,2.7,0
390,2.7,0
396,2.7,0
402,2.7,0
407,2.7,0
412,2.7,0
417,2.7,0
423,2.7,0
429,2.7,0
435,2.7,0
441,2.7,0
447,2.6,0
453,2.6,0
459,2.6,0
466,2.6,0
472,2.6,0
479,2.6,0
485,2.6,0
491,2.6,0
496,2.6,0
501,2.6,0
506,2.6,0
512,2.6,0
517,2.6,0
522,2.6,0
528,2.6,0
534,2.6,0
540,2.6,0
546,2.6,0
552,2.6,0
558,2.6,0
564,2.6,0
570,2.6,0
577,2.6,0
584,2.5,0
590,2.5,0
596,2.5,0
602,2.5,0
608,2.5,0
613,2.5,0
618,2.5,0
623,2.5,0
629,2.5,0
635,2.5,0
641,2.5,0
647,2.5,0
653,2.5,0
659,2.5,0
665,2.5,0
671,2.5,0
677,2.5,0
683,2.5,0
689,2.5,0
694,2.5,0
699,2.5,0
705,2.5,0
711,2.5,0
717,2.5,0
723,2.5,0
730,2.5,0
736,2.5,0
742,2.5,0
748,2.5,0
754,2.5,0
760,2.5,0
766,2.5,0
772,2.5,0
778,2.5,0
784,2.5,0
789,2.5,0
794,2.5,0
799,2.5,0
804,2.5,0
809,2.5,0
815,2.4,0
820,2.4,0
826,2.4,0
833,2.4,0
839,2.4,0
847,2.5,0
854,2.8,0
861,3,0
868,3.3,0
874,3.7,0
881,4,0
887,4.3,0
894,4.6,0
900,5.1,0
906,5.7,0
912,6.3,0
918,6.8,0
924,7.4,0
